"","region","scenario","Trade","ReactorCost","FuelCost","Technology","year","Material","demand_type","Units","annual_material_demand"
"1500","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2095,"Graphite","installation_demand","kt",2.7189785205193
"1501","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2095,"Silicon carbide","installation_demand","kt",0.00445734183691688
"1502","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2100,"Copper","installation_demand","kt",0.432073551254698
"1503","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2100,"Graphite","installation_demand","kt",2.63564866265366
"1504","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2100,"Silicon carbide","installation_demand","kt",0.00432073551254698
"1505","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2035,"Copper","installation_demand","kt",0.0366342916628846
"1506","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2035,"Fluorine","installation_demand","kt",0.00164487969566352
"1507","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2040,"Copper","installation_demand","kt",0.0583289787767498
"1508","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2040,"Fluorine","installation_demand","kt",0.00261897114707607
"1509","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2045,"Copper","installation_demand","kt",0.0736785522210146
"1510","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2045,"Fluorine","installation_demand","kt",0.00330816699472356
"1511","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2050,"Copper","installation_demand","kt",0.127285937767049
"1512","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2050,"Fluorine","installation_demand","kt",0.00571513860574049
"1513","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2055,"Copper","installation_demand","kt",0.103294307238432
"1514","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2055,"Fluorine","installation_demand","kt",0.00463791439500558
"1515","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2060,"Copper","installation_demand","kt",0.0882775609358522
"1516","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2060,"Fluorine","installation_demand","kt",0.00396366248601976
"1517","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2065,"Copper","installation_demand","kt",0.0935030288360236
"1518","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2065,"Fluorine","installation_demand","kt",0.00419828599473746
"1519","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2070,"Copper","installation_demand","kt",0.096321564990837
"1520","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2070,"Fluorine","installation_demand","kt",0.00432483826808858
"1521","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2075,"Copper","installation_demand","kt",0.0938185467856558
"1522","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2075,"Fluorine","installation_demand","kt",0.00421245275067595
"1523","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2080,"Copper","installation_demand","kt",0.117955329200389
"1524","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2080,"Fluorine","installation_demand","kt",0.00529619428109747
"1525","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2085,"Copper","installation_demand","kt",0.0899021717175434
"1526","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2085,"Fluorine","installation_demand","kt",0.0040366075101177
"1527","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2090,"Copper","installation_demand","kt",0.0772507878408242
"1528","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2090,"Fluorine","installation_demand","kt",0.00346856037405301
"1529","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2095,"Copper","installation_demand","kt",0.087103398026098
"1530","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2095,"Fluorine","installation_demand","kt",0.0039109425713718
"1531","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2100,"Copper","installation_demand","kt",0.083411224697573
"1532","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2100,"Fluorine","installation_demand","kt",0.00374516398892103
"1533","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2035,"Zirconium","installation_demand","kt",0.00211212349440695
"1534","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2040,"Zirconium","installation_demand","kt",0.00335535962095322
"1535","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2045,"Zirconium","installation_demand","kt",0.00392210618248904
"1536","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2050,"Zirconium","installation_demand","kt",0.0068158214738109
"1537","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2055,"Zirconium","installation_demand","kt",0.00558137623614208
"1538","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2060,"Zirconium","installation_demand","kt",0.00480242170589039
"1539","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2065,"Zirconium","installation_demand","kt",0.00512404557523897
"1540","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2070,"Zirconium","installation_demand","kt",0.00532525471089424
"1541","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2075,"Zirconium","installation_demand","kt",0.00522898425572246
"1542","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2080,"Zirconium","installation_demand","kt",0.00662493652160472
"1543","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2085,"Zirconium","installation_demand","kt",0.00510198657733488
"1544","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2090,"Zirconium","installation_demand","kt",0.00442191932499057
"1545","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2095,"Zirconium","installation_demand","kt",0.0050236863345428
"1546","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2100,"Zirconium","installation_demand","kt",0.00484737790273106
"1547","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2035,"Copper","installation_demand","kt",0.0717547786317888
"1548","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2040,"Copper","installation_demand","kt",0.118449390784586
"1549","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2045,"Copper","installation_demand","kt",0.166075564572691
"1550","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2050,"Copper","installation_demand","kt",0.308321005644978
"1551","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2055,"Copper","installation_demand","kt",0.26740657329516
"1552","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2060,"Copper","installation_demand","kt",0.236562138227664
"1553","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2065,"Copper","installation_demand","kt",0.25630892791771
"1554","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2070,"Copper","installation_demand","kt",0.269357605454548
"1555","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2075,"Copper","installation_demand","kt",0.266851861392352
"1556","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2080,"Copper","installation_demand","kt",0.340298715766984
"1557","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2085,"Copper","installation_demand","kt",0.263524952904006
"1558","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2090,"Copper","installation_demand","kt",0.228992433293508
"1559","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2095,"Copper","installation_demand","kt",0.260538776542692
"1560","USA","Unrestricted Trade","Unrestricted","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2100,"Copper","installation_demand","kt",0.251788094056242
"1561","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2021,"Hafnium","operation_demand","kt",32.4618622222222
"1562","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2021,"Zirconium","operation_demand","kt",0.378721725925926
"1563","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2025,"Hafnium","operation_demand","kt",0.733333333333332
"1564","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2025,"Zirconium","operation_demand","kt",0.00855555555555554
"1565","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2025,"Hafnium","operation_demand","kt",32.3379066666667
"1566","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2025,"Zirconium","operation_demand","kt",0.377275577777778
"1567","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2030,"Hafnium","operation_demand","kt",1.24247222222222
"1568","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2030,"Zirconium","operation_demand","kt",0.0144955092592593
"1569","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2030,"Hafnium","operation_demand","kt",32.3326366666667
"1570","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2030,"Zirconium","operation_demand","kt",0.377214094444445
"1571","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2035,"Hafnium","operation_demand","kt",2.11812666666667
"1572","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2035,"Zirconium","operation_demand","kt",0.0247114777777778
"1573","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2035,"Hafnium","operation_demand","kt",31.5247533333333
"1574","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2035,"Zirconium","operation_demand","kt",0.367788788888889
"1575","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - BWR",2035,"Zirconium","operation_demand","kt",0.00228085185185185
"1576","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2035,"Graphite","operation_demand","kt",5.74355555555556
"1577","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2035,"Silicon carbide","operation_demand","kt",0.00114871111111111
"1578","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2035,NA,"operation_demand","kt",NA
"1579","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2035,"Zirconium","operation_demand","kt",0.00178414444444445
"1580","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2035,NA,"operation_demand","kt",NA
"1581","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2040,"Hafnium","operation_demand","kt",3.59797444444444
"1582","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2040,"Zirconium","operation_demand","kt",0.0419763685185185
"1583","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2040,"Hafnium","operation_demand","kt",31.4016066666667
"1584","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2040,"Zirconium","operation_demand","kt",0.366352077777778
"1585","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - BWR",2040,"Zirconium","operation_demand","kt",0.00656616666666667
"1586","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2040,"Graphite","operation_demand","kt",14.7198888888889
"1587","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2040,"Silicon carbide","operation_demand","kt",0.00294397777777778
"1588","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2040,NA,"operation_demand","kt",NA
"1589","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2040,"Zirconium","operation_demand","kt",0.00405277962962963
"1590","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2040,NA,"operation_demand","kt",NA
"1591","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2045,"Hafnium","operation_demand","kt",5.18835333333332
"1592","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2045,"Zirconium","operation_demand","kt",0.0605307888888887
"1593","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2045,"Hafnium","operation_demand","kt",31.2965922222222
"1594","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2045,"Zirconium","operation_demand","kt",0.365126909259259
"1595","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - BWR",2045,"Zirconium","operation_demand","kt",0.0129293888888889
"1596","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2045,"Graphite","operation_demand","kt",26.8387222222222
"1597","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2045,"Silicon carbide","operation_demand","kt",0.00536774444444444
"1598","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2045,NA,"operation_demand","kt",NA
"1599","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2045,"Zirconium","operation_demand","kt",0.00624284814814815
"1600","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2045,NA,"operation_demand","kt",NA
"1601","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2050,"Hafnium","operation_demand","kt",8.02179333333332
"1602","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2050,"Zirconium","operation_demand","kt",0.0935875888888887
"1603","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2050,"Hafnium","operation_demand","kt",30.05372
"1604","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2050,"Zirconium","operation_demand","kt",0.350626733333333
"1605","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - BWR",2050,"Zirconium","operation_demand","kt",0.0269358333333333
"1606","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2050,"Graphite","operation_demand","kt",51.9216111111112
"1607","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - HTGR",2050,"Silicon carbide","operation_demand","kt",0.0103843222222222
"1608","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - MSR",2050,NA,"operation_demand","kt",NA
"1609","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - PWR modular",2050,"Zirconium","operation_demand","kt",0.0101452814814815
"1610","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - SMR - SFR",2050,NA,"operation_demand","kt",NA
"1611","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2055,"Hafnium","operation_demand","kt",10.6927755555556
"1612","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Large - PWR",2055,"Zirconium","operation_demand","kt",0.124749048148148
"1613","USA","100% Domestic","100% Domestic","Reactor - Mod.","Fuel - Mod.","Nuclear - Legacy",2055,"Hafnium","operation_demand","kt",21.3697466666667
